result_id,triad_id,distance_hist1_to_centroid,distance_hist2_to_centroid,distance_hist3_to_centroid,mean_historian_distance,distance_abstract1_to_centroid,distance_abstract2_to_centroid,distance_abstract3_to_centroid,mean_abstract_distance,distance_final_to_centroid,converged,convergence_delta,abstract_distance_variance,mean_pairwise_abstract_similarity,bias_weight_1,bias_weight_2,bias_weight_3,dominant_historian_position,bias_score,created_at
75,75,0.2651802897453308,0.1261892318725586,0.1543533205986023,0.1819076140721639,0.2997487187385559,0.3668898940086365,0.6625954508781433,0.44307802120844525,0.2561887502670288,True,0.18688927094141644,0.02484527386717003,0.23902972539265951,0.3474696586875228,0.3419270008938283,0.31060334041864884,1,0.01413632535418946,2026-03-13 02:21:35.572887
76,76,0.13138669729232788,0.21953964233398438,0.19676202535629272,0.182562788327535,0.4106341600418091,0.4362804889678955,0.357948899269104,0.40162118275960285,0.23612076044082642,True,0.16550042231877643,0.0010632565372014193,0.31111448009808856,0.3048407269993373,0.30586089075110556,0.3892983822495571,3,0.05596504891622378,2026-03-13 02:21:35.699120
77,77,0.21471112966537476,0.23130542039871216,0.10387551784515381,0.18329735596974692,0.36097031831741333,0.4800422191619873,0.3681187033653259,0.4030437469482422,0.2024117112159729,True,0.2006320357322693,0.0029728989297576427,0.2523667241136233,0.35937399914576,0.2952002219758891,0.345425778878351,1,0.0260406658124267,2026-03-13 02:21:35.810689
78,78,0.16836702823638916,0.1931159496307373,0.19138425588607788,0.18428907791773477,0.5496492981910706,0.45173072814941406,0.2602617144584656,0.4205472469329834,0.3129699230194092,False,0.10757732391357422,0.014443733686820318,0.3949117561181386,0.36264350036072257,0.31354616311153266,0.3238103365277448,1,0.029310167027389256,2026-03-13 02:21:35.936513
79,79,0.19557809829711914,0.2269831895828247,0.13167744874954224,0.18474624554316202,0.39661210775375366,0.5499910712242126,0.5086744725704193,0.48509255051612854,0.30511701107025146,False,0.17997553944587708,0.004198904596432722,0.3582984308401744,0.28461044686838965,0.36747433448389416,0.3479152186477162,2,0.034141001150560846,2026-03-13 02:21:36.052149
80,80,0.16896754503250122,0.19170182943344116,0.19573700428009033,0.18546879291534424,0.42053329944610596,0.32134222984313965,0.407865047454834,0.3832468589146932,0.3214925527572632,False,0.061754306157429995,0.0019428389849957108,0.31482834617296857,0.3245020208821301,0.282440732304988,0.3930572468128819,3,0.059723913479548585,2026-03-13 02:21:36.188731
81,81,0.18130433559417725,0.13366425037384033,0.24234986305236816,0.18577281634012857,0.33747875690460205,0.5485852956771851,0.5626745223999023,0.4829128583272298,0.34894657135009766,False,0.13396628697713214,0.01060862331324428,0.2683473875125249,0.31671643581101755,0.3169638689647429,0.3663196952242396,3,0.03298636189090631,2026-03-13 02:21:36.352059
82,82,0.19938302040100098,0.1416550874710083,0.21886706352233887,0.18663505713144937,0.4455832242965698,0.5770803093910217,0.4757734537124634,0.4994789958000183,0.3515222668647766,False,0.1479567289352417,0.0031628902608886733,0.2668093989292781,0.3467922818968188,0.3444386053454496,0.30876911275773156,1,0.013458948563485507,2026-03-13 02:21:36.477324
83,83,0.1639777421951294,0.16176623106002808,0.2354499101638794,0.1870646278063456,0.5401097536087036,0.5280428826808929,0.5164733529090881,0.5282086630662283,0.42368364334106445,False,0.10452501972516381,9.312698124021148e-05,0.2816306898991267,0.3686303274686641,0.29813663699153253,0.33323303553980327,1,0.03529699413533077,2026-03-13 02:21:36.607042
84,84,0.17486155033111572,0.19160068035125732,0.19623321294784546,0.1875651478767395,0.38381242752075195,0.4361025094985962,0.4690462350845337,0.42965372403462726,0.1989946961402893,True,0.23065902789433795,0.0012315937422834444,0.366886963446935,0.3536863398211606,0.3199396344151655,0.3263740257636741,1,0.020353006487827285,2026-03-13 02:21:36.826330
85,85,0.20324701070785522,0.14318329095840454,0.21797823905944824,0.18813618024190268,0.5282758176326752,0.4518973231315613,0.45547163486480713,0.4785482585430145,0.44881701469421387,False,0.02973124384880066,0.0012385443505689153,0.3964637915293376,0.28491250561985726,0.3748072300665108,0.340280264313632,2,0.04147389673317747,2026-03-13 02:21:36.944946
86,86,0.2242799997329712,0.16568458080291748,0.17601901292800903,0.18866119782129923,0.43174469470977783,0.3838520050048828,0.45413708686828613,0.4232445955276489,0.3688385486602783,False,0.054406046867370605,0.0008594579651438986,0.37063010533650714,0.36657647844180224,0.29243937432474837,0.34098414723344944,1,0.03324314510846893,2026-03-13 02:21:37.085601
87,87,0.23097717761993408,0.17758238315582275,0.15974652767181396,0.18943536281585693,0.5136719644069672,0.5416550636291504,0.48426318168640137,0.513196736574173,0.4544493556022644,False,0.05874738097190857,0.0005490842729016047,0.32727905611197156,0.32164020361729634,0.3365495766466362,0.3418102197360674,3,0.008476886402734085,2026-03-13 02:21:37.226101
88,88,0.18897205591201782,0.26430463790893555,0.11652547121047974,0.1899340550104777,0.40778160095214844,0.5150264501571655,0.5573576390743256,0.4933885633945465,0.2861210107803345,True,0.20726755261421204,0.003962930935163793,0.18971403812368712,0.3903118095796964,0.253430901139457,0.3562572892808466,1,0.0569784762463631,2026-03-13 02:21:37.360180
89,89,0.17429959774017334,0.2614884376525879,0.13556736707687378,0.19045180082321167,0.4270549416542053,0.398876428604126,0.4366738796234131,0.4208684166272481,0.3826545476913452,False,0.038213868935902895,0.0002572444298804852,0.3397233784198761,0.3179618220385953,0.3507466290431195,0.33129154891828533,2,0.01741329570978617,2026-03-13 02:21:37.526760
90,90,0.12949776649475098,0.25002121925354004,0.19309794902801514,0.19087231159210205,0.4096500873565674,0.4953573942184448,0.5518365502357483,0.4856146772702535,0.3036491274833679,False,0.18196554978688556,0.003416958637781736,0.23598789920409521,0.3855893733436628,0.287917275179377,0.32649335147696024,1,0.05225604001032946,2026-03-13 02:21:37.636393
91,91,0.17598271369934082,0.19067418575286865,0.2072480320930481,0.1913016438484192,0.40933120250701904,0.4247934818267822,0.5287436842918396,0.45428945620854694,0.2820984125137329,False,0.17219104369481403,0.0028115630533665447,0.2872961163520813,0.3377294821723936,0.3325041936652773,0.3297663241623291,1,0.00439614883906031,2026-03-13 02:21:37.755533
92,92,0.2522237300872803,0.1559026837348938,0.1676766276359558,0.19193434715270996,0.5882008969783783,0.48071300983428955,0.4930878281593323,0.5206672449906667,0.42072319984436035,False,0.09994404514630639,0.002305919763494973,0.2727126330137253,0.29809915937376696,0.329502168461685,0.37239867216454803,3,0.03906533883121471,2026-03-13 02:21:37.916023
93,93,0.1669641137123108,0.26912546157836914,0.14062094688415527,0.19223684072494507,0.29976963996887207,0.3602260947227478,0.5926763415336609,0.41755735874176025,0.33699268102645874,False,0.08056467771530151,0.015942492887269566,0.49009378751118976,0.3540098426267425,0.3193758239935096,0.3266143333797478,1,0.020676509293409195,2026-03-13 02:21:38.034945
94,94,0.13964414596557617,0.20783650875091553,0.23229598999023438,0.1932588815689087,0.4316481947898865,0.33235639333724976,0.4128902554512024,0.39229828119277954,0.3239765167236328,False,0.06832176446914673,0.0018551583412147465,0.3091721336046855,0.3141954947279618,0.31796839524793824,0.36783611002409994,3,0.03450277669076662,2026-03-13 02:21:38.170585
95,95,0.20328986644744873,0.21445250511169434,0.1644737720489502,0.1940720478693644,0.3622890114784241,0.4783118963241577,0.5366581678390503,0.4590863585472107,0.42176079750061035,False,0.03732556104660034,0.005252244433059161,0.35220979154109955,0.32788038936149005,0.28881832379593475,0.38330128684257514,3,0.049967953509241825,2026-03-13 02:21:38.313203
96,96,0.14390242099761963,0.14551019668579102,0.2948685884475708,0.1947604020436605,0.2649613618850708,0.3103518486022949,0.47197818756103516,0.3490971326828003,0.24734747409820557,False,0.10174965858459473,0.007893259538064967,0.489771028359731,0.39004916779826376,0.3350138724889435,0.2749369597127927,1,0.05671583446493045,2026-03-13 02:21:38.468035
97,97,0.2922273874282837,0.13117694854736328,0.16228199005126953,0.1952287753423055,0.4074525833129883,0.4235689640045166,0.4395045042037964,0.4235086838404338,0.2958008050918579,False,0.12770787874857586,0.0001712227556475278,0.3348439335823059,0.30877178257257953,0.377557026474964,0.3136711909524566,2,0.04422369314163066,2026-03-13 02:21:38.573904
98,98,0.18740057945251465,0.18341600894927979,0.21585404872894287,0.1955568790435791,0.4406919479370117,0.4532816410064697,0.42385029792785645,0.4392746289571126,0.39221829175949097,False,0.047056337197621645,0.00014537172244723074,0.4731716513633728,0.3296457684171337,0.356733293488104,0.31362093809476227,2,0.023399960154770694,2026-03-13 02:21:38.701335
99,99,0.24474525451660156,0.19224977493286133,0.15140223503112793,0.19613242149353027,0.5253753066062927,0.583148181438446,0.5546343922615051,0.5543859601020813,0.4494478702545166,False,0.1049380898475647,0.000556315036997527,0.3195653905471166,0.2692168056117374,0.3792387926370918,0.3515444017511708,2,0.0459054593037585,2026-03-13 02:21:38.833067
100,100,0.19894307851791382,0.16547709703445435,0.22537577152252197,0.19659864902496338,0.3938422203063965,0.5223155915737152,0.5271655917167664,0.48110780119895935,0.4946836233139038,False,-0.013575822114944458,0.003811561221156149,0.34446101387341815,0.33324343294248154,0.3399780652318761,0.32677850182564216,2,0.0066447318985428105,2026-03-13 02:21:38.961061
101,101,0.17487776279449463,0.20122945308685303,0.2160211205482483,0.19737611214319864,0.4687318801879883,0.3979972004890442,0.4851330518722534,0.45062071084976196,0.35655146837234497,False,0.09406924247741699,0.0014294499934450755,0.36601229508717853,0.29352290729557856,0.3325524174717329,0.3739246752326886,3,0.04059134189935526,2026-03-13 02:21:39.086380
102,102,0.3107362389564514,0.14318907260894775,0.13999652862548828,0.1979739467302958,0.5508222877979279,0.3397566080093384,0.5677065849304199,0.4860951602458954,0.311040997505188,False,0.1750541627407074,0.010754999183622141,0.17424160614609718,0.35827318191299795,0.332788234624164,0.308938583462838,1,0.024939848579664636,2026-03-13 02:21:39.247318
103,103,0.2186213731765747,0.1899021863937378,0.1874588131904602,0.19866079092025757,0.3753616213798523,0.4538595676422119,0.4274613857269287,0.4188941915829976,0.22301268577575684,True,0.19588150580724079,0.0010636863356512866,0.3497471511363983,0.3628309330214377,0.327847623949625,0.30932144302893716,1,0.029497599688104392,2026-03-13 02:21:39.375877
104,104,0.15027779340744019,0.30806368589401245,0.14037108421325684,0.19957085450490317,0.32010340690612793,0.5574239492416382,0.5148753821849823,0.46413424611091614,0.31198906898498535,False,0.1521451771259308,0.010674171414113568,0.3041945993900299,0.3968605171930872,0.30006504774510706,0.30307443506180587,1,0.06352718385975387,2026-03-13 02:21:39.506700
105,105,0.24636852741241455,0.19628334045410156,0.1575251817703247,0.20005901654561362,0.43701469898223877,0.4814327359199524,0.6155818402767181,0.5113430917263031,0.2902761697769165,True,0.2210669219493866,0.005761685350578342,0.13055026282866797,0.3430034938426389,0.27300863413144466,0.3839878720259165,3,0.050654538692583184,2026-03-13 02:21:39.656446
106,106,0.16731590032577515,0.1910938024520874,0.24363785982131958,0.20068252086639404,0.33909738063812256,0.5312046706676483,0.343389093875885,0.40456371506055194,0.3795253038406372,False,0.025038411219914736,0.008022035618958472,0.454986313978831,0.3214992594680486,0.3437333351082001,0.3347674054237513,2,0.010400001774866774,2026-03-13 02:21:39.789970
107,107,0.1540205478668213,0.29144155979156494,0.15903985500335693,0.20150065422058105,0.3188098669052124,0.5228571891784668,0.5798054039478302,0.4738241533438365,0.37110549211502075,False,0.10271866122881573,0.012555231027607484,0.2871219714482625,0.33946212585666374,0.2860072295530159,0.37453064459032037,3,0.04119731125698706,2026-03-13 02:21:39.918419
108,108,0.15710043907165527,0.24341720342636108,0.2054988145828247,0.20200548569361368,0.522576630115509,0.4409235715866089,0.5494560599327087,0.5043187538782755,0.3157472610473633,False,0.18857149283091224,0.0021298918601131175,0.305881400903066,0.3280887794927352,0.3044741015593178,0.367437118947947,3,0.03410378561461369,2026-03-13 02:21:40.040880
109,109,0.1659451723098755,0.18678295612335205,0.25435489416122437,0.20236100753148398,0.5216246247291565,0.47072017192840576,0.5658944547176361,0.5194130837917328,0.3882182836532593,False,0.1311948001384735,0.0015121361407330152,0.30343739688396454,0.34195552849660943,0.332295716613608,0.3257487548897826,1,0.008622195163276114,2026-03-13 02:21:40.156051
110,110,0.14414960145950317,0.1943378448486328,0.270194947719574,0.20289413134256998,0.5031449198722839,0.3843827247619629,0.48560279607772827,0.4577101469039917,0.3845319151878357,False,0.073178231716156,0.002739743103534901,0.3325628638267517,0.343713120802086,0.3694024128535448,0.28688446634436915,2,0.03606907952021149,2026-03-13 02:21:40.264691
111,111,0.1854177713394165,0.2327001690864563,0.19202417135238647,0.20338070392608643,0.32652318477630615,0.3594738245010376,0.5275360345840454,0.40451101462046307,0.3006443381309509,False,0.10386667648951214,0.0077485352115647605,0.28000537554423016,0.31939705957921627,0.3679386859382661,0.31266425448251756,2,0.034605352604932804,2026-03-13 02:21:40.381090
112,112,0.18911302089691162,0.1755763292312622,0.2479509711265564,0.2042134404182434,0.5826420783996582,0.49375075101852417,0.442685604095459,0.5063594778378805,0.40100347995758057,False,0.10535599788029992,0.0033441257792795735,0.23979608714580536,0.2978359679742731,0.37319653940776576,0.32896749261796115,2,0.039863206074432445,2026-03-13 02:21:40.509300
113,113,0.16375786066055298,0.21616077423095703,0.23450052738189697,0.204806387424469,0.4602653980255127,0.46313953399658203,0.48188143968582153,0.4684287905693054,0.40680623054504395,False,0.061622560024261475,9.186366038941667e-05,0.37760186195373535,0.3290340309179758,0.2891997263781557,0.3817662427038685,3,0.04843290937053518,2026-03-13 02:21:40.617198
114,114,0.16763997077941895,0.23576092720031738,0.21233928203582764,0.20524672667185465,0.34656822681427,0.5540207326412201,0.44011539220809937,0.44690145055452984,0.2056763768196106,True,0.24122507373491925,0.007195782322920705,0.2459041898449262,0.3991541238499272,0.2661620948600407,0.33468378129003207,1,0.0658207905165939,2026-03-13 02:21:40.749163
115,115,0.16284394264221191,0.14583253860473633,0.30904150009155273,0.20590599377950033,0.2842453718185425,0.37525200843811035,0.46392273902893066,0.3744733730951945,0.3111688494682312,False,0.06330452362696332,0.005380962517774732,0.4266323248545329,0.3354569187470273,0.33876809524997853,0.32577498600299415,2,0.005434761916645214,2026-03-13 02:21:40.876564
116,116,0.16150116920471191,0.2197161316871643,0.2384941577911377,0.2065704862276713,0.4584004878997803,0.46430206298828125,0.5036112666130066,0.4754379391670227,0.405656099319458,False,0.0697818398475647,0.00040267295444351703,0.3226290245850881,0.3433086640607123,0.25629463146611703,0.4003967044731708,3,0.06706337113983746,2026-03-13 02:21:41.002325
117,117,0.2356727123260498,0.18148434162139893,0.20450162887573242,0.2072195609410604,0.32958555221557617,0.47434014081954956,0.4085630178451538,0.40416290362675983,0.2704772353172302,False,0.1336856683095296,0.0035019956562183864,0.3294529815514882,0.33553033519193826,0.3056693790446896,0.35880028576337225,3,0.025466952430038936,2026-03-13 02:21:41.146596
118,118,0.21224188804626465,0.24210846424102783,0.16962802410125732,0.2079927921295166,0.39965325593948364,0.370036780834198,0.34652000665664673,0.3720700144767761,0.2107410430908203,True,0.1613289713859558,0.00047259071608133735,0.3586731255054474,0.3103100930253181,0.3387209527911105,0.3509689541835714,3,0.017635620850238065,2026-03-13 02:21:41.270901
119,119,0.22397911548614502,0.16891217231750488,0.2321033477783203,0.20833154519399008,0.5110527276992798,0.6237398386001587,0.39952802658081055,0.5114401976267496,0.38618433475494385,False,0.1252558628718058,0.008378564507972265,0.31646891434987384,0.365018740118301,0.30527038193483647,0.32971087794686255,1,0.031685406784967673,2026-03-13 02:21:41.407913
120,120,0.19476717710494995,0.21629655361175537,0.21579378843307495,0.2089525063832601,0.4782099723815918,0.4251958727836609,0.5946991443634033,0.4993683298428853,0.3485971689224243,False,0.150771160920461,0.005012397891269258,0.2856716513633728,0.3296139731827604,0.3438167696008767,0.3265692572163629,2,0.010483436267543389,2026-03-13 02:21:41.587072
121,121,0.22686433792114258,0.16831469535827637,0.23409903049468994,0.20975935459136963,0.4566461443901062,0.5705409049987793,0.4424551725387573,0.4898807406425476,0.3702763319015503,False,0.11960440874099731,0.0032865950040014504,0.2481784224510193,0.28878108098129185,0.34043952346445167,0.3707793955542565,3,0.03744606222092317,2026-03-13 02:21:41.687784
122,122,0.16006934642791748,0.1868056058883667,0.2837594747543335,0.2102114756902059,0.3475496768951416,0.38665109872817993,0.6146134734153748,0.44960474967956543,0.2912953495979309,False,0.15830940008163452,0.013868759652687856,0.3394739081462224,0.33514339186789754,0.3294581842541289,0.33539842387797353,3,0.0020650905446402135,2026-03-13 02:21:41.831168
123,123,0.15533816814422607,0.1897425651550293,0.2874358892440796,0.21083887418111166,0.3129265308380127,0.47013914585113525,0.4123139977455139,0.39845989147822064,0.29539310932159424,False,0.1030667821566264,0.0042152691834434425,0.40044769644737244,0.32366153794697206,0.33340036823481234,0.3429380938182156,3,0.009604760484882291,2026-03-13 02:21:42.055627
124,124,0.21309912204742432,0.1986309289932251,0.22365033626556396,0.21179346243540445,0.4939153790473938,0.5411472022533417,0.4926559329032898,0.509239504734675,0.4810391664505005,False,0.028200338284174564,0.0005093149479030107,0.4337944785753886,0.3370397957436962,0.3481912863650813,0.31476891789122247,2,0.014857953031747972,2026-03-13 02:21:42.197669
125,125,0.21456539630889893,0.171173095703125,0.25159943103790283,0.21244597434997559,0.48125219345092773,0.37766945362091064,0.30505508184432983,0.3879922429720561,0.2717059850692749,False,0.11628625790278119,0.005227517013078713,0.33392007152239483,0.2994888104217837,0.33912817454759675,0.3613830150306196,3,0.028049681697286277,2026-03-13 02:21:42.382504
126,126,0.17863762378692627,0.25883257389068604,0.20246338844299316,0.21331119537353516,0.5524004697799683,0.48347270488739014,0.41098272800445557,0.4822853008906047,0.45055150985717773,False,0.03173379103342694,0.0033338679122733895,0.34887491663297016,0.3354731013403407,0.30180840927730423,0.362718489382355,3,0.0293851560490217,2026-03-13 02:21:42.545452
127,127,0.17938411235809326,0.28178727626800537,0.18239474296569824,0.21452204386393228,0.38050001859664917,0.4520467519760132,0.48601555824279785,0.43952077627182007,0.26937174797058105,False,0.170149028301239,0.0019340382181406806,0.28419166803359985,0.3673167002182766,0.3358323023857066,0.29685099739601667,1,0.0339833668849433,2026-03-13 02:21:42.703317
128,128,0.1790241003036499,0.2244243621826172,0.24230003356933594,0.21524949868520102,0.4107365608215332,0.4727901220321655,0.5286937355995178,0.4707401394844055,0.3100740909576416,False,0.16066604852676392,0.0023210837278237286,0.2327292412519455,0.3466591412691546,0.31027734774057936,0.343063510990266,1,0.013325807935821277,2026-03-13 02:21:42.838083
129,129,0.1842632293701172,0.21084344387054443,0.2534480094909668,0.21618489424387613,0.550166666507721,0.41625261306762695,0.4225112795829773,0.4629768530527751,0.38864415884017944,False,0.07433269421259564,0.003807560269579192,0.3676255941390991,0.34374839597090373,0.30480147154548304,0.3514501324836133,3,0.018116799150279972,2026-03-13 02:21:42.972797
130,130,0.22609126567840576,0.17598074674606323,0.2479337453842163,0.21666858593622842,0.49295157194137573,0.3374086618423462,0.6015070080757141,0.477289080619812,0.38067901134490967,False,0.09661006927490234,0.011747312897732343,0.38415855169296265,0.31579670082493727,0.32958543339565954,0.35461786577940324,3,0.021284532446069926,2026-03-13 02:21:43.132612
131,131,0.1850752830505371,0.1722944974899292,0.29451072216033936,0.21729350090026855,0.2791094183921814,0.3650365471839905,0.39566612243652344,0.3466040293375651,0.23696839809417725,False,0.10963563124338788,0.002434123066692785,0.42266876498858136,0.3074680126551835,0.3561146599518114,0.3364173273930051,2,0.022781326618478093,2026-03-13 02:21:43.299679
132,132,0.22635650634765625,0.17429399490356445,0.254317045211792,0.2183225154876709,0.3136451244354248,0.38928526639938354,0.46137577295303345,0.38810205459594727,0.22831499576568604,True,0.15978705883026123,0.0036380907469914328,0.4157913724581401,0.3629212251878751,0.31637996123564294,0.320698813576482,1,0.029587891854541803,2026-03-13 02:21:43.419644
133,133,0.1753430962562561,0.18981081247329712,0.29188793897628784,0.21901394923528036,0.42018699645996094,0.4609556198120117,0.4611525535583496,0.4474317232767741,0.3384706974029541,False,0.10896102587382,0.00037114403347812995,0.31094033022721607,0.3460268441280761,0.33325361237073364,0.3207195435011902,1,0.01269351079474279,2026-03-13 02:21:43.551285
134,134,0.26623988151550293,0.18040120601654053,0.2140589952468872,0.2202333609263102,0.33227992057800293,0.458998441696167,0.3692741394042969,0.38685083389282227,0.2717885971069336,False,0.11506223678588867,0.0028307340269672445,0.43422001600265503,0.34483872041673375,0.3237087816665088,0.33145249791675757,1,0.011505387083400431,2026-03-13 02:21:43.710741
135,135,0.25435733795166016,0.1766681671142578,0.2324669361114502,0.2211641470591227,0.4196133017539978,0.3811216354370117,0.4599234461784363,0.4202194611231486,0.22314190864562988,True,0.19707755247751874,0.0010351379439449539,0.25166939323147136,0.3620562202558328,0.3586743066951836,0.27926947304898364,1,0.02872288692249947,2026-03-13 02:21:43.910744
136,136,0.2123197317123413,0.18413019180297852,0.2713254690170288,0.22259179751078287,0.43083643913269043,0.45375216007232666,0.5823790729045868,0.4889892240365346,0.3137831687927246,False,0.17520605524381,0.0044483536468293595,0.24045351644357046,0.35010380811806047,0.3489709159566396,0.3009252759252999,1,0.016770474784727152,2026-03-13 02:21:44.032824
137,137,0.21134471893310547,0.2583160400390625,0.2033478021621704,0.22433618704477945,0.27716684341430664,0.3468167781829834,0.4383172392845154,0.3541002869606018,0.22396087646484375,False,0.13013941049575806,0.004354766431577654,0.3642698923746745,0.3548761855821419,0.3311258529937635,0.3139979614240946,1,0.021542852248808586,2026-03-13 02:21:44.163474
138,138,0.2296472191810608,0.2224419116973877,0.2248823642730713,0.2256571650505066,0.3099327087402344,0.45211732387542725,0.45091164112091064,0.40432055791219074,0.2025775909423828,True,0.20174296696980792,0.004454775314138083,0.2830892999966939,0.3627251504555033,0.30114788851566665,0.33612696102883005,1,0.029391817122169983,2026-03-13 02:21:44.280755
139,139,0.25287365913391113,0.20575380325317383,0.22058051824569702,0.22640266021092734,0.4327361583709717,0.3910922408103943,0.32728254795074463,0.38370364904403687,0.23508727550506592,False,0.14861637353897095,0.0018807063025884456,0.32403940955797833,0.33879577267047467,0.31945527894303866,0.34174894838648673,3,0.008415615053153414,2026-03-13 02:21:44.409429
140,140,0.23420792818069458,0.2228168249130249,0.22657454013824463,0.22786643107732138,0.47515928745269775,0.44118499755859375,0.4443771243095398,0.4535738031069438,0.26325905323028564,True,0.19031474987665814,0.00023466484608607944,0.26590775946776074,0.3742502441490047,0.3236509605829897,0.30209879526800565,1,0.04091691081567139,2026-03-13 02:21:44.527292
141,141,0.20398300886154175,0.2606048583984375,0.22290343046188354,0.2291637659072876,0.4642549753189087,0.5078145563602448,0.6874449253082275,0.5531714856624603,0.3682020902633667,False,0.18496939539909363,0.009330917813902198,0.18015260994434357,0.4250912828878888,0.24985259442880486,0.32505612268330636,1,0.09175794955455546,2026-03-13 02:21:44.668772
142,142,0.210781991481781,0.2568413019180298,0.22388529777526855,0.23050286372502646,0.538059413433075,0.37562358379364014,0.49836212396621704,0.47068170706431073,0.38103020191192627,False,0.08965150515238446,0.004780669198373585,0.43512315551439923,0.30956604456322995,0.3466106806137343,0.34382327482303576,2,0.013277347280400975,2026-03-13 02:21:44.837559
143,143,0.22694438695907593,0.22279763221740723,0.24611544609069824,0.2319524884223938,0.39504432678222656,0.5667810440063477,0.3852042555809021,0.4490098754564921,0.33129167556762695,False,0.11771819988886517,0.006951161904340431,0.40091754992802936,0.3930618525761367,0.28467617761149433,0.322261969812369,1,0.05972851924280337,2026-03-13 02:21:44.989102
144,144,0.22023701667785645,0.24213123321533203,0.2383594512939453,0.23357590039571127,0.5036183595657349,0.6536017954349518,0.5903988182544708,0.5825396577517191,0.5002047717571259,False,0.08233488599459327,0.003780055041093257,0.24011791249116263,0.3562849212292174,0.2999262193186023,0.34378885945218024,1,0.022951587895884085,2026-03-13 02:21:45.156894
145,145,0.22291487455368042,0.20945686101913452,0.272855281829834,0.23507567246754965,0.343055784702301,0.4563894271850586,0.35627639293670654,0.3852405349413554,0.20116519927978516,True,0.18407533566157025,0.0025602131807676504,0.3517873187859853,0.3412084949713874,0.30633794188169183,0.35245356314692083,3,0.01912022981358752,2026-03-13 02:21:45.303856
146,146,0.2266634702682495,0.23252928256988525,0.2538577914237976,0.23768351475397745,0.47110211849212646,0.4910385012626648,0.4561275243759155,0.4727560480435689,0.35447001457214355,False,0.11828603347142536,0.00020449712601175758,0.3042942633231481,0.3516860047275151,0.3194874101261981,0.32882658514628677,1,0.018352671394181785,2026-03-13 02:21:45.435203
147,147,0.25390201807022095,0.23825788497924805,0.22955811023712158,0.24057267109553018,0.41780519485473633,0.40968549251556396,0.40552961826324463,0.41100676854451496,0.4009881019592285,False,0.01001866658528644,2.5987848614603437e-05,0.41617029905319214,0.3521832234770478,0.31165002955842264,0.3361667469645296,1,0.018849890143714465,2026-03-13 02:21:45.570387
148,148,0.2569584250450134,0.2526658773422241,0.21936291456222534,0.2429957389831543,0.4307408332824707,0.43385016918182373,0.4687178134918213,0.4444362719853719,0.23807746171951294,True,0.20635881026585895,0.0002964079572538797,0.20189656813939413,0.37691145866761316,0.28928365174538767,0.33380488958699917,1,0.04357812533427985,2026-03-13 02:21:45.677936
149,149,0.23958373069763184,0.27075886726379395,0.22752022743225098,0.24595427513122559,0.5749350190162659,0.5407647490501404,0.46400022506713867,0.5265666643778483,0.41315746307373047,False,0.1134092013041178,0.002151880888936672,0.17988998567064604,0.3396210352307067,0.29801208441755933,0.36236688035173403,3,0.02903354701840072,2026-03-13 02:21:45.852668
150,150,0.2574411630630493,0.25386154651641846,0.24801689386367798,0.2531065344810486,0.4737229347229004,0.43571698665618896,0.42420268058776855,0.44454753398895264,0.2699412703514099,False,0.17460626363754272,0.0004476985446994301,0.27000386516253155,0.3363929226187738,0.3100530332478044,0.35355404413342184,3,0.020220710800088526,2026-03-13 02:21:46.004765
